| JD - 2457565 (hr) |       Flux |     Flux Err | Airmass |
|        0.77338417 |  1.0081964 | 0.0071609724 |   1.172 |
|        0.79466857 | 0.99715092 | 0.0070082532 |   1.176 |
|        0.81595929 |  1.0054467 | 0.0070915056 |    1.18 |
|        0.83724816 |  1.0073551 | 0.0071848612 |   1.183 |
|        0.85853855 |  1.0034747 | 0.0071257124 |   1.187 |
|        0.87982589 |  1.0013094 | 0.0072480564 |   1.191 |
|        0.90109129 |  1.0040693 | 0.0072575396 |   1.195 |
|        0.92238396 |  1.0024042 | 0.0076182384 |     1.2 |
|         0.9436731 | 0.99952994 | 0.0072679996 |   1.204 |
|         0.9649592 |  1.0025376 |  0.007145936 |   1.208 |
|        0.98624663 | 0.99732329 |   0.00714229 |   1.212 |
|         1.0075327 | 0.99777606 | 0.0071170244 |   1.217 |
|         1.0288198 | 0.99934681 | 0.0071331264 |   1.221 |
|         1.0501104 |   1.000695 | 0.0071418852 |   1.226 |
|         1.0713952 | 0.99705567 | 0.0071538692 |    1.23 |
|         1.0926827 |  1.0010701 | 0.0071336416 |   1.235 |
|         1.1139714 | 0.99811204 | 0.0071794736 |    1.24 |
|         1.1352604 |  0.9909596 | 0.0070926604 |   1.244 |
|         1.1565445 | 0.99530115 |  0.007089938 |   1.249 |
|         1.1778304 |  1.0000122 | 0.0071690564 |   1.254 |
|         1.1991148 | 0.99191471 | 0.0072040008 |   1.259 |
|         1.2204035 | 0.99857662 |  0.007172832 |   1.264 |
|         1.2416932 | 0.99908245 | 0.0073796048 |    1.27 |
|         1.2629996 | 0.99112069 |  0.007639184 |   1.275 |
|         1.2842866 | 0.99319705 | 0.0077530372 |    1.28 |
|         1.3055758 | 0.99485588 | 0.0079762068 |   1.285 |
|         1.3268633 | 0.99272023 |  0.007462468 |   1.291 |
|         1.3481439 | 0.99898677 | 0.0073725784 |   1.297 |
|         1.3694396 | 0.99765664 |  0.007351214 |   1.302 |
|         1.3907259 |  0.9894551 | 0.0077349508 |   1.308 |
|         1.4120099 | 0.99231673 | 0.0076121512 |   1.314 |
|         1.4332928 |   0.989578 | 0.0076902568 |    1.32 |
|         1.4545817 | 0.99718879 |  0.007831026 |   1.326 |
|         1.4758677 | 0.99705102 | 0.0075407236 |   1.332 |
|         1.4971568 | 0.99169434 | 0.0074866668 |   1.338 |
|         1.5184443 | 0.98673494 | 0.0073014476 |   1.344 |
|         1.5397365 | 0.98947335 | 0.0113935084 |   1.351 |
|         1.5610209 | 0.99227296 | 0.0071989432 |   1.357 |
|         1.5823297 | 0.99052551 | 0.0073861784 |   1.364 |
|         1.6036168 |  1.0004069 |  0.007319866 |    1.37 |
|         1.6248999 |  0.9942818 | 0.0072359432 |   1.377 |
|          1.646187 |  1.0003362 | 0.0072885692 |   1.384 |
|         1.6674712 | 0.99853358 | 0.0072231368 |   1.391 |
|         1.6887611 | 0.99348071 | 0.0072541624 |   1.398 |
|         1.7100477 |  1.0000708 |  0.007246074 |   1.405 |
|         1.7313302 | 0.99895797 | 0.0072899184 |   1.413 |
