#wavelength (micron)	Absolute Flux Density (erg / (cm2 micron s))	Uncertainty (erg / (cm2 micron s))
2.282480001449585	7.891796591219524e-12	6.844909838585322e-14
2.285449981689453	7.938381722805143e-12	6.032969805148947e-14
2.288409948348999	7.851433045380496e-12	9.772585708332435e-14
2.291369915008545	7.481997660319095e-12	7.335062732986147e-14
2.2943201065063477	6.775511141726698e-12	5.64061330195903e-14
2.2972700595855713	6.341249574048913e-12	6.236114733328482e-14
2.3002099990844727	6.201654207532714e-12	5.129247314427168e-14
2.3031399250030518	6.341249574048913e-12	4.048544404453361e-14
2.3060801029205322	6.444151635920381e-12	6.613154847952968e-14
2.309000015258789	6.434898187218652e-12	4.8318262639655135e-14
2.311919927597046	6.471751520104041e-12	4.6127760899156156e-14
2.314840078353882	6.437397923747534e-12	9.98269663547019e-14
2.3177499771118164	6.463986897825569e-12	8.635081446542112e-14
2.32066011428833	6.286261875626531e-12	2.5745549491135514e-14
2.3235599994659424	6.042861089988749e-12	3.557567177588268e-14
2.3264501094818115	5.867901217010418e-12	5.062082006281228e-14
2.3293399810791016	5.891832161042387e-12	6.727862082549219e-14
2.3322300910949707	5.935120016981044e-12	3.637474571766344e-14
2.3351099491119385	6.042488991803152e-12	4.104436042884525e-14
2.3379900455474854	6.0099963200554996e-12	4.508496847339602e-14
2.340859889984131	6.01685628404125e-12	4.318695059771574e-14
2.343719959259033	6.089020346961016e-12	6.438514272514434e-14
2.346590042114258	6.227924859852907e-12	5.503198130486428e-14
2.349440097808838	6.1991549046847005e-12	4.870929370568919e-14
2.352299928665161	5.977024864628477e-12	7.676473931343686e-14
2.355139970779419	5.7341553380552135e-12	4.891929689023605e-14
2.357990026473999	5.663640129799363e-12	5.838546605820699e-14
2.3608200550079346	5.691505426674848e-12	8.009694659914454e-14
2.3636600971221924	5.745855180538939e-12	4.704824176733277e-14
2.366489887237549	5.7625002859718055e-12	6.341356205332577e-14
2.369309902191162	5.757075805662426e-12	7.46997881845117e-14
2.3721299171447754	5.885131357935558e-12	8.143758969047718e-14
2.3749499320983887	5.916347706885761e-12	5.043793548510471e-14
2.3777599334716797	5.847001702252719e-12	4.508576807249823e-14
2.3805699348449707	5.784835718086745e-12	5.392532259488117e-14
2.3833699226379395	5.6169483127199715e-12	7.633238659210395e-14
2.386169910430908	5.474428202423276e-12	4.314430079475559e-14
2.388969898223877	5.575947256003522e-12	3.534025082665461e-14
2.3917601108551025	5.547868588140492e-12	4.067715470555157e-14
2.394550085067749	5.6682666373097934e-12	3.804218089631037e-14
2.3973400592803955	5.515695539193288e-12	4.5995450964663245e-14
2.4001200199127197	5.485649261227632e-12	6.453510821438982e-14
2.402899980545044	5.483149958379618e-12	4.02566672217438e-14
2.405669927597046	5.30704646894975e-12	6.149272849817825e-14
2.408440113067627	5.337385481501977e-12	4.896460637665058e-14
2.411210060119629	5.183155554061569e-12	6.982537784734275e-14
2.413980007171631	5.121669581498178e-12	5.924058986417347e-14
2.4167399406433105	5.0298020956573986e-12	6.963127177714995e-14
2.4195098876953125	5.112293401110524e-12	3.950598935443736e-14
2.422260046005249	5.045745071763363e-12	2.961002889276601e-14
2.4250199794769287	4.965907025866745e-12	4.130706261523849e-14
2.4277799129486084	4.9588289204038905e-12	3.8125403577444e-14
2.430530071258545	4.9133453382255166e-12	6.701166314557194e-14
2.4332799911499023	4.6919495198805006e-12	6.982218622719749e-14
2.4360299110412598	4.771845679013564e-12	6.905321583636215e-14
2.4387800693511963	4.78306673781792e-12	5.9971802914352e-14
2.4415199756622314	4.7919528588236115e-12	3.478011471489892e-14
2.444269895553589	4.5012327198890034e-12	6.193251478065626e-14
2.447010040283203	4.493798128751836e-12	4.091508287230351e-14
2.4497599601745605	4.3751287315263454e-12	7.024655651003547e-14
2.452500104904175	4.375283121915707e-12	2.584887734630517e-14
2.4552500247955322	4.4722021225185316e-12	5.991808747296892e-14
2.4579899311065674	4.392805563746549e-12	4.2357515606973595e-14
2.4607300758361816	4.372623790827035e-12	5.0355346384615626e-14
2.463479995727539	4.347129860943211e-12	8.576159801852029e-14
2.466219902038574	4.335568796337563e-12	4.2780927048515285e-14
2.4689700603485107	4.1633480517278e-12	5.1823200272098704e-14
2.471719980239868	3.985266543854449e-12	4.5591341709923586e-14
2.4744699001312256	4.1217936182225134e-12	8.543454165692646e-14
2.477220058441162	4.050905878100197e-12	6.214045120481182e-14
2.4799699783325195	3.918303181915661e-12	5.27900545000716e-14
2.482719898223877	4.0440081838788444e-12	6.215108316236576e-14
2.4854800701141357	4.1792376850868784e-12	7.24284998296354e-14
2.4882400035858154	4.09543276028157e-12	5.258558074660441e-14
2.4910099506378174	3.926535312170909e-12	3.3985773993227414e-14
2.4937798976898193	3.989489294475845e-12	7.068741344215881e-14
2.4965500831604004	3.9908983236192075e-12	5.459378405619532e-14
2.4993200302124023	4.016562690084546e-12	7.634833791656664e-14
2.5020999908447266	3.943153963070767e-12	8.813923305399027e-14
2.504889965057373	3.935645212505001e-12	6.945684397638777e-14
2.5076799392700195	3.919978491112586e-12	6.444364220861351e-14
2.5104799270629883	4.013690855370067e-12	8.279259846059525e-14
2.513279914855957	3.717833766542222e-12	8.03596420092742e-14
2.516089916229248	3.682193005366541e-12	9.549498236442744e-14
2.5189099311828613	3.923642227093849e-12	1.575327867285592e-13
2.5217299461364746	3.963266347051242e-12	9.005369014511086e-14
2.52455997467041	3.993120938072803e-12	1.4254423379503334e-13
2.527400016784668	3.8831945471662355e-12	1.4407846118426326e-13
2.530250072479248	3.899238570914676e-12	1.2117948788512023e-13
2.5331099033355713	4.061041433689461e-12	2.282446692584983e-13
2.535979986190796	4.320992348649799e-12	1.9735606107251086e-13
2.5388600826263428	4.207443855125392e-12	1.670263591064397e-13
2.5417399406433105	4.173260261669531e-12	1.9130851687965827e-13
2.544640064239502	3.656964488174541e-12	2.468345352332063e-13
2.5475499629974365	3.724938326538085e-12	5.498252677801907e-13
2.5504798889160156	3.117386990908466e-12	5.385087449745474e-13
2.553410053253174	3.3121452629181203e-12	4.816064539357734e-13
2.5563600063323975	3.998646466024658e-12	2.786713188766138e-13
